Propylene oxide;water;ocean;kilogram;c07b56e8-5bbe-45f3-8d79-46c7a29c0a42
Potassium-40;water;surface water;kilo Becquerel;7a35cc5e-9093-4ef6-bf78-37221ebcb1bb
Chromium III;air;unspecified;kilogram;e142b577-e934-4085-9a07-3983d4d92afb
Silver I;air;low population density, long-term;kilogram;0ed1b1a1-e56d-4860-bac7-d76a39bde930
Transformation, from forest, intensive;natural resource;land;square meter;e717f3cc-ac70-4c9b-be56-1614239b917e
Bromopropane;air;unspecified;kilogram;f2e4394f-61bb-5493-983d-d3d5b7b96a41
Diflubenzuron;air;non-urban air or from high stacks;kilogram;bedc1f3e-71d2-4bb9-9699-c77603031f81
Cobalt-57;water;surface water;kilo Becquerel;de30c59a-c312-4a4e-8025-df5aa48c83e3
Ethane, 1,2-dichloro-;water;surface water;kilogram;250dd08a-ee61-4a2b-86f8-b21e9ebe6ed9
Bromine;natural resource;in water;kilogram;45d6f26b-596b-5182-8c08-d6d975ff4efe
o-Nitrotoluene;air;non-urban air or from high stacks;kilogram;61adbbe0-009c-4820-b38b-a2c3c42b918e
Thorium-234;water;ocean;kilo Becquerel;e4d0d0b9-a68d-4c1b-ad8f-77f18a767d0d
Helium;air;low population density, long-term;kilogram;c54e6fd5-a896-4b6c-9247-7f599c851bf1
Isoxaflutole;soil;agricultural;kilogram;90f7c1f9-e57e-4806-a154-5be9a6e1ac2e
4-Methyl-2-pentanone;air;low population density, long-term;kilogram;497e2e7c-0e1a-4b9f-a94e-d63d5e49dcf8
Butanol;air;lower stratosphere + upper troposphere;kilogram;b83f893c-f4b4-473f-bd13-a23fd300c5d1
Niobium-95;water;unspecified;kilo Becquerel;a53100b0-d453-4dad-b885-3728482d5c55
Chromium-51;air;lower stratosphere + upper troposphere;kilo Becquerel;0a4d49cc-8a90-4ca2-8417-468951ae232b
EPTC;air;non-urban air or from high stacks;kilogram;b58d4673-a6c2-534d-bb53-545b9d01d8ad
Ethane, 2-chloro-1,1,1,2-tetrafluoro-, HCFC-124;air;non-urban air or from high stacks;kilogram;71a6ea76-6642-4573-bed2-c1884e6792fd
Acetyl chloride;water;ocean;kilogram;ec693fa1-9718-437a-8604-e916ff9d7b62
Carbon dioxide, from soil or biomass stock;air;urban air close to ground;kilogram;e8787b5e-d927-446d-81a9-f56977bbfeb4
Mercury II;air;low population density, long-term;kilogram;dc90db73-6f27-403d-baf1-cb7e0b6cae31
Methyl borate;water;ocean;kilogram;25577c13-5625-41cf-a921-9e82f81d2131
Acetamiprid;soil;agricultural;kilogram;910b7532-d541-45a5-a535-03f54997726e
Methyl ethyl ketone;air;non-urban air or from high stacks;kilogram;54b35742-21ff-4454-8a3d-f31577e308b3
Carbonate;water;ocean;kilogram;0d213eaa-6dec-4669-b75e-4afeb06ac31d
Basalt;natural resource;in ground;kilogram;ac3a8914-35f0-4c34-a956-f26b3a053e4a
Sodium-24;water;unspecified;kilo Becquerel;5842fca1-f1ce-41c7-9191-ff0860343f7e
Isopropylamine;air;non-urban air or from high stacks;kilogram;ccc38b36-b24f-4630-a8b1-27eccb0b2dfc
Quizalofop-ethyl;water;ground-;kilogram;ac77ea06-ee3c-585b-8911-c0afc8f5259a
Formamide;air;urban air close to ground;kilogram;2becddd1-aa5a-4c35-be0e-aefb9bd469f8
Lead II;soil;agricultural;kilogram;4010918f-7fd0-4925-8fbb-8fd7a44a806c
Heat, waste;water;ocean;megajoule;a649f89b-2e2a-48e9-9677-b85b4cbcc30c
Hypochlorite;water;ground-, long-term;kilogram;73f834fe-b8e1-4600-933b-364668952321
2-Aminopropanol;air;low population density, long-term;kilogram;cdce48e7-8c92-4214-b948-cc46a4700fe6
Methylamine;air;urban air close to ground;kilogram;7238734e-18ef-4759-914d-61e9ed11bd4e
Methanol;water;ground-, long-term;kilogram;5fb7cd0a-0c4c-43e2-8808-bf0102b93b49
Fluazinam;soil;agricultural;kilogram;c9125373-0841-4515-9eaf-1bf9a49d51f8
Carbon;soil;industrial;kilogram;7f8fd1ca-0412-4b2e-90fd-a9d294d947a3
Methyl borate;water;unspecified;kilogram;d5a6fcba-b958-4b06-b193-b712eeb65cf4
Strontium;water;ground-, long-term;kilogram;8f1b69d9-fc00-4b46-99f9-7a57fd71dad2
Gold, Au 1.0E-7%, in mixed ore;natural resource;in ground;kilogram;60b67dea-a332-4d8d-968b-df8f3df6088a
Mercury II;air;non-urban air or from high stacks;kilogram;5ec9c16a-959d-44cd-be7d-a935727d2151
Imazethapyr;water;ground-;kilogram;a19626dc-f58a-5f51-9800-fc86aad103dc
Chromium;natural resource;in ground;kilogram;e189e2d4-3d3f-4ada-b302-91611784311f
Cumene;water;surface water;kilogram;5cf55e96-d9dc-4b84-9c7e-a4b8ade70bf4
Ethanol;air;unspecified;kilogram;d3f5d0b9-0155-4800-9dbb-b0583948c8c6
Carfentrazone-ethyl;air;non-urban air or from high stacks;kilogram;9f1f46bb-5629-4fd5-bed0-06f58800017a
Cobalt-58;air;non-urban air or from high stacks;kilo Becquerel;033fb239-a6c7-4486-9f92-f5a80b346778
Zinc II;soil;forestry;kilogram;8d226423-1351-4366-b09f-d16c9e38683c
Phenol, pentachloro-;soil;agricultural;kilogram;ebca692a-4ef2-5ca0-86c9-435f9071b7ed
Radon-220;air;low population density, long-term;kilo Becquerel;878a36ab-9fb6-4d14-a1a7-163b24777eeb
Ethane, chloropentafluoro-, CFC-115;air;urban air close to ground;kilogram;15e54d5b-aba2-40a6-9aa8-aa2b8c432129
Imazalil;soil;agricultural;kilogram;0964b6e9-08a5-4103-8ad6-610e8cd718c1
Imazamox;air;non-urban air or from high stacks;kilogram;334548b2-e05c-4e7b-9746-c27dd2aaa58c
Molybdenum VI;water;surface water;kilogram;442511cc-a98b-4242-9229-5736cb9a9399
TCMTB;soil;agricultural;kilogram;723a8b35-613c-4dbb-91af-ed3c06e273cc
Quizalofop-ethyl;air;non-urban air or from high stacks;kilogram;7c034422-6b7a-49c8-afcf-d02cadce9cd5
Oils, unspecified;water;ground-;kilogram;68ba42b2-62fc-49c1-b9d6-e3bda8b179ec
Zirconium;air;non-urban air or from high stacks;kilogram;eebb4011-af1d-4a45-8bc5-a20b6c06fbf4
Uranium;air;unspecified;kilogram;595f08d9-6304-497e-bb7d-48b6d2d8bff3
Acetonitrile;water;ground-, long-term;kilogram;3cee5838-69ba-44f9-bc30-84f82bff2dd9
Promethium-147;air;lower stratosphere + upper troposphere;kilo Becquerel;21ada84c-f5c9-49cc-9df1-0ca996091370
Carbon dioxide, in air;natural resource;in air;kilogram;cc6a1abb-b123-4ca6-8f16-38209df609be
Ethane, 1,2-dichloro-1,1,2,2-tetrafluoro-, CFC-114;air;low population density, long-term;kilogram;1e060d5a-cd41-4f30-9c93-272403b7e004
Manganese-55;water;unspecified;kilo Becquerel;06ee87f5-4946-4ecd-9615-b4723595fbaf
1-Pentene;water;unspecified;kilogram;109c3ee9-b9df-4c11-bd77-b8571773d9ad
Lead II;water;ground-, long-term;kilogram;0ff15165-d761-48c9-9814-2d1dcdd56857
Iodine-129;air;urban air close to ground;kilo Becquerel;05bd7a83-0c53-4e95-b1eb-1140742f4176
Isopropylamine;water;ground-;kilogram;c4a7e193-1d48-4da4-a696-777b3e15944d
Sodium chlorate;air;low population density, long-term;kilogram;fc86ce94-df2b-4156-a61d-65fc66a2a9a1
Sodium;soil;agricultural;kilogram;896bfa32-a9a9-4e75-aed0-e178987ec038
Polychlorinated biphenyls;air;non-urban air or from high stacks;kilogram;07279b73-709f-4ac2-a9e1-82fbd01ce301
Pencycuron;soil;agricultural;kilogram;810479f2-5c15-57e7-8758-8c4a69dc8318
Lanthanum-140;water;unspecified;kilo Becquerel;41e246e0-9011-4749-8eb0-8b4e31ed1ec2
o-Xylene;air;unspecified;kilogram;527d6cb5-bbd7-403d-8dcc-b6678fb123f5
Coal, hard, unspecified;natural resource;in ground;kilogram;b6d0042d-0ef8-49ed-9162-a07ff1ccf750
Calcite;natural resource;in ground;kilogram;99ee393d-4bd1-4cc8-b0a0-d956865fb7bf
Gold, Au 7.1E-4%, in ore;natural resource;in ground;kilogram;d28f9d42-5df5-41c3-be59-fdfa7ff57112
Yttrium-90;water;surface water;kilo Becquerel;f7007d99-8704-476c-8c49-4e6dc18931a6
Chloroethylene;water;ground-, long-term;kilogram;95589041-7176-4e15-9578-fa6a4066955f
Praseodymium, 0.42% in bastnasite, 0.042% in crude ore;natural resource;in ground;kilogram;909bc093-18b2-4a7e-8131-16f68eebc193
Occupation, arable, conventional tillage (obsolete);natural resource;land;square meter;e489cce4-a80f-417d-9ae6-9fc14cc7dd49
Methyl borate;air;unspecified;kilogram;971246f7-14d9-4ad5-98da-fc147dd8800f
Benzo(a)pyrene;air;unspecified;kilogram;5e13c2ab-5466-4ff5-816d-702dfdf25f76
Phenol;air;urban air close to ground;kilogram;d761d96f-d236-4131-89c8-ad3269d02a6b
Nickel II;soil;unspecified;kilogram;2bcad3b3-5305-481c-a166-ad5e6eac2675
Sulfate;air;lower stratosphere + upper troposphere;kilogram;d64c693d-aa5a-40de-a250-ed9d24b90542
Bicarbonate;water;unspecified;kilogram;26e10723-d896-54ec-ab5b-5a4804d2f9ba
Cerium-141;water;ground-;kilo Becquerel;f25e1900-11a4-4a01-b01b-f8f69d2d321e
o-Xylene;water;surface water;kilogram;3189f4ab-348e-4207-be3d-59c2b6f8a63f
Barium-140;water;surface water;kilo Becquerel;08439a5d-5036-4e9f-89df-08239a6dbc33
Methane, difluoro-, HFC-32;air;lower stratosphere + upper troposphere;kilogram;20d0fc73-b9ce-4001-ac15-893b30ed10a3
Toluene;air;lower stratosphere + upper troposphere;kilogram;0b0d8098-ecbf-4020-afd6-4bcf9db686ce
Silicon tetrachloride;air;urban air close to ground;kilogram;55f0f584-45ca-4bc3-af11-098164f471e6
Sodium;soil;unspecified;kilogram;4573f0c9-0fdd-413f-ae74-e27290f40743
Benzo(a)pyrene;air;lower stratosphere + upper troposphere;kilogram;4e054ec3-6e16-4544-8ef8-69b22414adf6
Benzyl alcohol;water;surface water;kilogram;096bf756-c3fa-4470-9059-ac1b059081e0
Boron trifluoride;air;lower stratosphere + upper troposphere;kilogram;0bb03c13-6035-4e0c-88a7-2c7d0bcd4125
Tellurium-132;water;surface water;kilo Becquerel;6d3849fb-dbf1-40cf-905e-ba11be1ba9f4
Diflubenzuron;soil;forestry;kilogram;3de8f247-b1b3-5be3-b173-26fd9603f72c
Perchlorate;water;surface water;kilogram;b59faa48-28a7-485e-b8c1-6284dff23282
Potassium I;air;non-urban air or from high stacks;kilogram;9597c1a2-ecda-4a89-97c5-efcdc679058d
Potassium I;water;ocean;kilogram;297cc04f-e215-433c-ae3b-d1e34464c785
Potassium-40;air;urban air close to ground;kilo Becquerel;e47a779e-8fcb-4d0e-bcff-b9b14a5be827
Mercury II;soil;industrial;kilogram;e2128dc4-e065-4030-81b3-c978d7bc48ec
Ethylene;air;urban air close to ground;kilogram;36270548-9316-424b-9aeb-e0de134b0be1
Tembotrione;soil;agricultural;kilogram;68a1d66a-2fb6-50dd-8c52-dbb68ed510da
Lanthanum-140;water;surface water;kilo Becquerel;90a39372-8b3f-4c99-acfd-6ea211791714
Dichlorprop;water;surface water;kilogram;bb472a88-f118-4e3c-9305-3f206aaa8a41
Gadolinium;natural resource;in ground;kilogram;f55e2203-ef91-50bf-8f5a-119bb210522c
Methyl borate;air;lower stratosphere + upper troposphere;kilogram;419bd741-384e-41ba-a432-5ad25e006a45
Methane, trifluoro-, HFC-23;air;lower stratosphere + upper troposphere;kilogram;a3724600-89c1-4f35-97c9-0de3adbadc8b
Thallium I;air;lower stratosphere + upper troposphere;kilogram;9182d01f-27f3-4b65-a183-07508dfc5981
Cerium-144;air;low population density, long-term;kilo Becquerel;a69a8754-58be-4460-9363-60bc3c84894e
Dinitrogen monoxide;air;urban air close to ground;kilogram;6dc1b46f-ee89-4495-95c4-b8a637bcd6cb
Methyl borate;water;ground-, long-term;kilogram;059d4f43-8764-4b5e-95eb-c94df9913a55
PAH, polycyclic aromatic hydrocarbons;water;surface water;kilogram;16167d62-361c-4ed9-bfeb-3ad4545e794c
Bentazone;air;non-urban air or from high stacks;kilogram;29bb09a9-cfef-419e-8322-88e2f6bc0558
Chlorantraniliprole;air;low population density, long-term;kilogram;1d7cfaee-3ff0-5f72-abdb-bf15247fa36c
Thorium-230;air;lower stratosphere + upper troposphere;kilo Becquerel;7bc25bb7-caa5-45cf-bbf0-889879173590
Pesticides, unspecified;soil;forestry;kilogram;a46af3f1-bb74-565e-a078-0ef7aecb96e6
Fungicides, unspecified;water;ground-;kilogram;20f74678-e826-4a98-a625-5b3e7bc7b9c1
Permethrin;air;non-urban air or from high stacks;kilogram;77fc7d6f-d243-428d-a4f1-19e08364e9da
Chloride;water;ocean;kilogram;97818104-9cc2-4323-97d5-c896ce171f86
Chromium VI;air;unspecified;kilogram;81e17d9a-3e0b-414e-9b2e-eca7e5b3bd4a
Sodium fluorosilicate;soil;agricultural;kilogram;a2833212-0bc8-54a8-ad0e-1eb00f82cc4a
Curium alpha;air;urban air close to ground;kilo Becquerel;26328cc0-eaef-49b4-9c42-2396313bbb5e
Isoprene;air;non-urban air or from high stacks;kilogram;bf633941-aa40-4c37-b361-b5cbfb1089f5
Ethyl acetate;air;non-urban air or from high stacks;kilogram;5933e933-9eaf-4f97-ae63-5eb1eea95e53
Hydrogen-3, Tritium;water;unspecified;kilo Becquerel;9be02ae0-3170-4544-8665-f03a1b43f2bd
Bromine;soil;forestry;kilogram;6f14445c-eaa5-4fee-b006-e10cef4f82d2
t-Butylamine;water;unspecified;kilogram;365dffb2-9e7a-44fa-a512-8c851fc7094c
Butyl acetate;air;low population density, long-term;kilogram;1fee3bdb-480b-4194-b3d7-0e4bd2814c33
Radioactive species, alpha emitters;water;unspecified;kilo Becquerel;41608b3b-1057-4205-a0bc-0618e5af7e1b
Chloroacetyl chloride;water;ground-, long-term;kilogram;4f5e79fc-b595-4b7e-8133-c2febbf75107
Chromium III;air;non-urban air or from high stacks;kilogram;4d40d8e3-9bc7-4ab1-ac5c-4f4a76fda8e5
Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113;air;lower stratosphere + upper troposphere;kilogram;53b87932-00c8-4bf4-b519-ecd3c401ed4d
Monoethanolamine;air;low population density, long-term;kilogram;7d0a70b2-a645-49a1-baa2-26b1c782f17c
Transformation, to seabed, natural (non-use);natural resource;land;square meter;9197fa8a-1f9a-427b-91d3-113260ae6eb1
Hydrogen sulfide;water;ground-;kilogram;db945649-d0d5-4818-ab81-dc8579469a05
Sulfite;water;ground-, long-term;kilogram;4d9a8916-fe62-41b4-bd1b-ebe113146387
Discarded fish, demersal, to ocean;water;ocean;kilogram;61505469-d82e-4f73-9ac6-bb6910038c26
Mercury II;water;unspecified;kilogram;9325957a-bee5-4f2d-8bd1-458729c5e49e
2-Aminopropanol;air;non-urban air or from high stacks;kilogram;b1fa0fe9-49d4-4e1d-9502-3b2d10a313c9
Simazine;soil;agricultural;kilogram;3ac07adf-7b44-46f7-9470-b7b1bf0ba961
Phosphoric acid;water;unspecified;kilogram;cefa3637-739c-5e9f-99a6-2456e6a44772
Toluene, 2-chloro;water;unspecified;kilogram;b1cbafef-4c5a-4b5f-9dfa-e49047f5f043
Potassium I;soil;industrial;kilogram;bc269269-1874-4423-b5f0-eed0f5227684
Water;air;lower stratosphere + upper troposphere;cubic meter;f14b59ff-d438-442d-8bad-b53694b8263a
Ruthenium-106;water;unspecified;kilo Becquerel;639a5c44-7241-4254-ad70-65cd45a9db25
Demeton-S-methylsulfon;soil;agricultural;kilogram;dae66465-5c82-5b83-b400-2ec6e25b078a
Thallium I;soil;unspecified;kilogram;6fa8a7df-bd00-4b65-82bd-23b6a4cffe6a
Imazethapyr;soil;forestry;kilogram;158011ab-894a-5bdd-9449-f25c57f1f5aa
Barite, 15% in crude ore;natural resource;in ground;kilogram;c13beafb-2aed-4a52-b09a-78d28913b6ce
Ethephon;air;non-urban air or from high stacks;kilogram;876d4bb6-badc-4d04-a193-71b68e908737
Acrylonitrile;air;non-urban air or from high stacks;kilogram;5b5879b0-6fbf-48ce-bff3-4292bda15526
Net tax;economic;primary production factor;EUR2005;9ca5a400-6313-491f-a72a-8f36d8230944
Chlorosulfonic acid;water;ground-;kilogram;e6a2b657-56ef-48b2-a62c-03d1980bc3f1
Benzene, hexachloro-;air;lower stratosphere + upper troposphere;kilogram;fcd292e0-69dd-4093-9cd4-ff2e0b8c9b69
Tungsten;air;lower stratosphere + upper troposphere;kilogram;d68bd053-2f8c-4890-a0fd-771f4be30c14
Diborane;water;ground-, long-term;kilogram;ae7a3110-d355-4c01-8a92-02616b28ee29
Xenon-133;air;unspecified;kilo Becquerel;fe85df5c-5587-4a5f-a33b-c6e2b240e238
Benzyl alcohol;water;unspecified;kilogram;5934e254-ca2a-4cd8-92fa-3c9bbf1779ec
Scandium;soil;industrial;kilogram;0bbb2dfe-6dc8-4a22-9d23-db140afb7faf
Transformation, to snow and ice (non-use);natural resource;land;square meter;4e1b1828-1085-46ad-a083-1868b5146537
Nitrogen, organic bound;water;ground-, long-term;kilogram;15cfc784-a719-4230-ad2e-f4104d56c427
Mercury II;air;unspecified;kilogram;71234253-b3a7-4dfe-b166-a484ad15bee7
Sodium;soil;forestry;kilogram;e19658ac-3c4a-4cde-90ab-9dc6f569b02b
Bromine;air;lower stratosphere + upper troposphere;kilogram;4cb5fe3d-123b-4ae3-8ead-e3825fddf58e
Pentane;air;non-urban air or from high stacks;kilogram;2f052025-4072-4d8e-b22d-68d50bfb260c
Chromium VI;water;ground-, long-term;kilogram;ef475b50-9cd0-4e7c-9c59-07868fe16e91
Ethyl cellulose;air;non-urban air or from high stacks;kilogram;25f52995-fc88-44ab-b11c-f93e35020d01
Secondary materials;inventory indicator;resource use;kilogram;514d8ebd-24d9-40fb-a037-5bc0f898c42c
Plutonium-alpha;air;unspecified;kilo Becquerel;3ef6e30a-9742-48c8-adcd-48e38148004c
Yttrium-90;water;ground-;kilo Becquerel;8dc9b69a-4224-4588-be09-6dd1e52ba3f0
Zinc-65;air;non-urban air or from high stacks;kilo Becquerel;cf5e52c1-b1fc-46c8-b6f9-8e085657632e
Lanthanum-140;water;ground-, long-term;kilo Becquerel;7fdb9a7d-34b2-4427-9692-f69206e67250
Ethane, 2,2-dichloro-1,1,1-trifluoro-, HCFC-123;air;lower stratosphere + upper troposphere;kilogram;2fff3bda-1eec-4166-9969-bc9e757c8e8e
N-Bromoacetamide;air;low population density, long-term;kilogram;040b40e8-bc9f-4219-ba9f-b648cb4c7a98
Copper, 2.19% in sulfide, Cu 1.83% and Mo 8.2E-3% in crude ore;natural resource;in ground;kilogram;b569dc97-52fe-4e39-9627-183b1002c287
Dissolved solids;water;unspecified;kilogram;5ce634de-b810-4533-9efb-719c38fe7c09
Silver I;soil;agricultural;kilogram;fce0b9ae-53c8-4ab0-9e7a-7f5c2ed2c856
Chlorpyrifos;water;unspecified;kilogram;d05f3321-5794-5b5e-b05e-831412c615f9
Thallium I;water;ocean;kilogram;7ae387da-8a0f-4931-97d4-49e93c0f5482
Toluene;air;non-urban air or from high stacks;kilogram;77f17646-cede-4a49-99dd-55950098b077
VOC, volatile organic compounds;water;ocean;kilogram;113746e5-66a9-4d8c-b72b-4a99e7fcd052
Methyl formate;water;surface water;kilogram;af3b0f01-3f06-46c7-a3b7-66bfec083264
Propoxycarbazone-sodium (prop);soil;agricultural;kilogram;3aa9471c-359f-40b4-b0c7-266123f2623e
Cupric hydroxide;soil;agricultural;kilogram;88871056-0c78-5df7-961e-a37788c7ccdc
Fluazifop-P-butyl;soil;agricultural;kilogram;82f5987e-39bf-4055-8f4e-ea3a1882306f
Propylamine;water;unspecified;kilogram;5fa6e9b8-8314-4d9d-afaf-bc6ee580d76c
Methylamine;water;unspecified;kilogram;d3ac53b1-17d5-40e7-b51d-422e16316404
Acetone;air;non-urban air or from high stacks;kilogram;7a2d7097-20c4-4b5f-b2ee-bcfc2ba1378f
Scandium;air;lower stratosphere + upper troposphere;kilogram;2853753b-084a-4962-bc19-c32d3a52ac2d
Transformation, from dump site, slag compartment;natural resource;land;square meter;7d5b5802-3698-4be8-98f8-ab7c1a2e9328
Phosphorus;air;unspecified;kilogram;d761f94e-517d-41cf-89fa-17dc72f7a69b
Dipropylamine;water;ground-, long-term;kilogram;a5e23523-af52-4472-910d-d13ea022ceea
Ethane;air;non-urban air or from high stacks;kilogram;e7e0031e-791d-42f4-b26c-ec322db637bc
Radioactive species, alpha emitters;water;ground-, long-term;kilo Becquerel;da783fd2-b0db-47b0-abad-18a4f83c5994
Triflumuron;air;unspecified;kilogram;36330a66-907a-5a5a-a4e3-8ceadfbdfacb
Tetrachloroethylene;air;low population density, long-term;kilogram;d88b5aeb-d589-4847-b2d4-80ba6a227ab7
Abamectin;air;unspecified;kilogram;47da714a-ed02-5e6e-9e50-ef26a1d13a9d
Vanadium V;water;ground-;kilogram;ed1fd27e-014a-41cf-842f-7b2022b0be79
3-Methyl-1-butanol;air;non-urban air or from high stacks;kilogram;8d50d9ce-3284-4a1e-ab89-2a7a931b110d
Diethylamine;air;low population density, long-term;kilogram;85d539e7-6193-4f24-90b1-a2c83820df66
Methane, dichloro-, HCC-30;air;lower stratosphere + upper troposphere;kilogram;b328d33e-9a9f-407d-a767-5c64ccdc163f
Beta-cyfluthrin;water;unspecified;kilogram;e8afeb8a-3162-53ea-86c0-466cd3a630e7
Aerosols, radioactive, unspecified;air;non-urban air or from high stacks;kilo Becquerel;72958cbe-6609-46c2-bbfa-ee4ab826ca12
Acenaphthene;water;ground-;kilogram;0bc097f2-00ee-416f-a275-2c05d1e6d482
Actinides, radioactive, unspecified;air;low population density, long-term;kilo Becquerel;f06815cb-65ca-4446-8ea9-329ae0252c29
Carbon disulfide;air;unspecified;kilogram;d94a5a1a-bc06-48fd-b6d9-7477ea65cacd
Transformation, to annual crop;natural resource;land;square meter;c3f83a91-4888-41a4-add9-fd01678a1e5f
Trifloxystrobin;water;ground-;kilogram;ef6afe08-6ffb-402f-bb61-6984d3f9a81a
Radium-228;water;surface water;kilo Becquerel;d2312bc4-af11-445f-aa07-20d95b2794bd
Propylamine;water;surface water;kilogram;813b3b1d-4b12-44cd-bbb9-5c384ba019d2
Mesosulfuron;soil;agricultural;kilogram;a4550604-95b4-5226-a87c-7d3fba511b41
t-Butylamine;air;unspecified;kilogram;7bbe624a-3626-46d4-abf4-86bda793bdd7
Lead II;air;low population density, long-term;kilogram;9ee7f4ab-b826-47ae-8623-e138f944b42e
Mineral oil;soil;agricultural;kilogram;5a405a78-45bb-49de-8ecc-48a5d9cf9721
Carfentrazone-ethyl;soil;forestry;kilogram;39849605-129d-5fa1-a0ac-88e88d743661
Nitrate;air;unspecified;kilogram;5e7cf95c-9cc3-4479-89af-55377b3db99c
Bicarbonate;water;ocean;kilogram;8812d43d-8302-4adc-95da-8338976e56a6
Halosulfuron;air;unspecified;kilogram;7a85a3d1-520e-5d35-9a4c-d506e106a8d2
2-Aminopropanol;air;urban air close to ground;kilogram;a0fec60d-3f74-48bf-a2d2-58c30fc13e53
Methane, chlorodifluoro-, HCFC-22;air;unspecified;kilogram;18c582fe-7336-4138-8797-2db8b7a754c7
Lanthanum-140;air;unspecified;kilo Becquerel;b03fcc8f-b010-459d-b021-e832cff01700
Herbicides, unspecified;water;unspecified;kilogram;4b1af256-23b8-4e53-8148-cf52040f5ad7
Linuron;soil;agricultural;kilogram;971f25e5-1501-454a-8a5a-2723f84d7974
Uranium-235;air;urban air close to ground;kilo Becquerel;0d6def86-f116-4da2-9f2f-c3d9dab2248d
Antimony-125;air;lower stratosphere + upper troposphere;kilo Becquerel;b2466957-a3f8-4b31-8b95-3f5e6f99b594
Sulfur oxides;air;unspecified;kilogram;ba5fc0b6-770b-4da1-9b3f-e3b5087f07cd
Dipropylamine;water;unspecified;kilogram;101c756f-d7af-4c18-826f-2144b6a54f5f
Carboxin;water;unspecified;kilogram;63e83ceb-e3a5-5780-bb9f-1f4c86d34b6f
Cobalt-60;air;lower stratosphere + upper troposphere;kilo Becquerel;b4024357-ed17-4b19-9382-91815e67f62b
Chromium-51;air;low population density, long-term;kilo Becquerel;4379a45a-092e-4c8f-8124-6841e920b807
Oils, unspecified;water;ocean;kilogram;5d830756-4153-4cc9-ade4-69f8c19e150f
Potassium-40;water;ground-, long-term;kilo Becquerel;d566d1cb-8e97-40a2-84a1-98f558ecd941
Ethylene glycol monoethyl ether;water;unspecified;kilogram;b608516c-d577-4957-bcaa-851c7377ada8
Kieserite, 25% in crude ore;natural resource;in ground;kilogram;38eff837-5465-47a9-a1c9-e1edd70922ef
Urea;water;ocean;kilogram;67a1322b-6798-46a8-be95-03fe92d8e779
Methylamine;water;ground-, long-term;kilogram;3a53d5b5-bc5a-4c94-b507-f94169a58f23
Transformation, from forest, secondary (non-use);natural resource;land;square meter;9cc80820-fcf9-4ea9-8e67-0aa423eba6a4
Iron-59;air;lower stratosphere + upper troposphere;kilo Becquerel;400330af-871b-4e34-b5cd-4a34eda6fc40
Trimethylamine;water;ground-, long-term;kilogram;6eebb3c4-306f-4dc4-afb1-2c8fdf0c64ff
Iodine-133;air;urban air close to ground;kilo Becquerel;0eca2efa-6bc8-40c9-9721-84f53d3ca94b
Aluminium III;soil;forestry;kilogram;39555a26-d28b-425f-993f-e8770ab7d9cf
Nitrate;water;ground-, long-term;kilogram;b61057a3-a0bc-4158-882e-b819c4797419
Chromium VI;air;low population density, long-term;kilogram;c2e854f9-fe22-4fe7-9083-cf6d0a8c7254
Carboxin;air;non-urban air or from high stacks;kilogram;a13c90a2-e838-5eaf-a0db-ab5ccbf9497a
Diethylene glycol;water;ocean;kilogram;11b6407e-a10b-477f-8dfd-53cb425f62b0
Benzene;water;ground-;kilogram;bbd89c3f-b232-49aa-8ce7-45758afe4479
Hydrocarbons, aromatic;air;unspecified;kilogram;3cca7f02-58b0-4b49-9938-e0f8bea03064
Pt, Pt 4.8E-4%, Pd 2.0E-4%, Rh 2.4E-5%, Ni 3.7E-2%, Cu 5.2E-2% in ore;natural resource;in ground;kilogram;636a8446-9899-43a6-b4bf-213f25d69c88
Cyanoacetic acid;air;low population density, long-term;kilogram;00df61ec-de0a-4f06-8736-839c6d225859
Ethyl cellulose;air;urban air close to ground;kilogram;6bd1ea0d-0fbb-46cd-a6b4-e699febbf4e8
Selenium IV;soil;forestry;kilogram;47d20967-a49a-4fb3-881d-51956520449e
1,4-Butanediol;water;unspecified;kilogram;d835b7aa-288b-4b3a-966b-3f64f36ed220
Platinum;natural resource;in ground;kilogram;d13b2665-505d-49e2-8edd-dc966b0342af
Thiabendazole;water;unspecified;kilogram;93ab9ad5-b4eb-5e01-b9e1-1128c146a5d4
Ethylene glycol monoethyl ether;air;unspecified;kilogram;45e23e23-d952-4721-a514-2acfa5bfcab5
2-Methylpentane;water;ground-, long-term;kilogram;46b5bff3-38d3-417c-89c1-aa69cce3ab50
Water, cooling, unspecified natural origin;natural resource;in water;cubic meter;fc1c42ce-a759-49fa-b987-f1ec5e503db1
Transformation, to permanent crop;natural resource;land;square meter;6e02ccfc-9eb5-4a51-be9a-870c1087c833
Bromide;water;ground-;kilogram;4e18ab09-6c53-4b79-8cd1-3ad13e41d975
Naphthalene;air;unspecified;kilogram;3df4c2f4-c854-4493-b514-f2f3accdc307
Dimethylamine;air;non-urban air or from high stacks;kilogram;ca793a60-fdf5-4e53-9d75-b279d4a7e7c4
Thulium;natural resource;in ground;kilogram;a34e010c-6f68-5c79-8b45-2955b91f7dc2
Barium II;air;urban air close to ground;kilogram;5ffb3576-740f-41ba-814f-8538d83a4b3b
